Customer ID,Gender,Customer Type,Age,Type of Travel,Class,Arrival Service,Booking Services,Immediate Transfer,Lounge Service,Check-in Service,Boarding Service,Layover Service,Onboard Services,Baggage Service,Immigration Security,Call Center Service,Departure Delay,Arrival Delay,Total Delay,Satisfaction
117438,Female,Loyal Customer,44,Business travel,Business,1,2,4,5,4,5,2,2,3,5,1,35,44,79,Satisfied
14397,Male,Loyal Customer,44,Personal Travel,Eco,5,5,1,1,5,4,4,2,4,5,1,43,19,62,DisSatisfied
51931,Male,Loyal Customer,27,Business travel,Business,2,5,1,2,5,4,5,2,3,3,3,0,0,0,Satisfied
116933,Male,Loyal Customer,50,Business travel,Business,3,4,4,3,4,2,5,4,3,2,5,2,4,6,Satisfied
50393,Male,Loyal Customer,52,Business travel,Business,5,3,1,5,3,3,4,3,1,4,3,0,0,0,DisSatisfied
27244,Male,Loyal Customer,60,Personal Travel,Eco,3,4,4,4,5,2,4,3,1,1,3,11,10,21,DisSatisfied
8618,Female,Loyal Customer,44,Business travel,Business,2,3,2,3,4,1,5,4,2,5,5,0,0,0,Satisfied
90711,Male,disloyal Customer,22,Business travel,Eco,1,2,2,3,4,4,2,2,2,1,2,0,0,0,Satisfied
38336,Female,Loyal Customer,24,Business travel,Business,4,5,2,4,4,5,4,4,3,2,1,0,20,20,Satisfied
75335,Female,Loyal Customer,45,Business travel,Business,4,4,3,5,4,2,2,3,1,3,1,0,0,0,Satisfied
61547,Male,Loyal Customer,48,Business travel,Business,2,2,3,4,2,4,2,5,2,1,5,0,0,0,Satisfied
27305,Male,Loyal Customer,44,Business travel,Business,4,2,5,5,3,5,4,1,5,1,3,0,0,0,Satisfied
57436,Female,Loyal Customer,33,Business travel,Business,3,3,5,5,4,5,4,5,3,3,2,0,0,0,Satisfied
53180,Male,Loyal Customer,30,Business travel,Business,4,5,5,5,2,1,5,2,3,1,5,48,47,95,Satisfied
22610,Female,Loyal Customer,36,Business travel,Eco,2,3,2,3,2,2,4,5,5,2,4,0,0,0,DisSatisfied
61708,Male,Loyal Customer,26,Business travel,Business,2,3,2,5,1,5,1,4,1,4,1,26,16,42,Satisfied
116627,Male,Loyal Customer,40,Business travel,Business,3,2,2,4,4,4,2,4,1,4,1,0,0,0,Satisfied
41849,Male,Loyal Customer,31,Business travel,Eco,4,3,1,3,2,2,2,1,1,4,1,95,59,154,Satisfied
86343,Male,Loyal Customer,15,Business travel,Business,4,1,1,5,1,1,3,2,5,4,4,12,15,27,Satisfied
64975,Female,disloyal Customer,42,Business travel,Eco,1,5,2,2,1,1,2,3,5,3,5,19,17,36,DisSatisfied
2579,Male,Loyal Customer,33,Business travel,Business,5,3,4,2,4,4,1,1,1,4,2,0,1,1,Satisfied
24968,Female,Loyal Customer,30,Business travel,Leisure,2,3,5,5,5,5,2,2,5,5,4,0,0,0,Satisfied
32094,Male,Loyal Customer,37,Business travel,Business,1,4,3,2,2,1,2,3,4,5,5,0,0,0,Satisfied
82824,Female,disloyal Customer,24,Business travel,Business,2,5,5,1,5,1,3,1,3,4,5,0,5,5,Satisfied
115351,Female,Loyal Customer,34,Business travel,Business,1,5,4,3,1,5,2,4,1,3,2,47,41,88,Satisfied
32494,Female,Loyal Customer,48,Business travel,Eco,5,3,1,1,5,5,1,5,1,3,5,0,0,0,Satisfied
30860,Female,Loyal Customer,53,Business travel,Eco,1,1,2,3,5,5,4,5,3,4,5,0,0,0,Satisfied
109762,Female,Loyal Customer,46,Business travel,Business,2,4,1,4,4,3,4,1,5,5,5,0,0,0,Satisfied
4260,Female,Loyal Customer,26,Business travel,Business,4,1,1,2,1,3,2,2,3,4,3,0,0,0,Satisfied
79760,Female,Loyal Customer,48,Business travel,Business,2,3,4,2,3,5,4,2,1,2,1,3,9,12,Satisfied
6351,Female,Loyal Customer,50,Business travel,Business,3,5,1,2,2,5,5,3,5,2,3,0,8,8,Satisfied
32043,Female,Loyal Customer,52,Business travel,Business,3,5,1,5,4,4,5,1,2,3,3,5,20,25,Satisfied
110028,Female,Loyal Customer,26,Business travel,Business,3,1,5,3,4,1,1,1,5,4,3,0,0,0,Satisfied
1983,Male,Loyal Customer,40,Personal Travel,Eco,3,2,5,5,3,2,2,2,5,4,3,27,35,62,DisSatisfied
121119,Male,Loyal Customer,57,Business travel,Business,5,3,4,2,4,3,4,5,1,4,4,0,0,0,Satisfied
48023,Male,Loyal Customer,37,Business travel,Business,4,5,2,4,1,3,4,1,1,2,1,8,0,8,Satisfied
81216,Male,Loyal Customer,38,Business travel,Business,4,2,5,2,4,5,1,1,2,2,2,43,32,75,Satisfied
99769,Female,Loyal Customer,26,Business travel,Business,2,5,1,5,4,5,5,4,1,2,4,16,11,27,Satisfied
87345,Male,Loyal Customer,40,Business travel,Business,1,5,3,2,3,5,2,3,5,1,1,0,0,0,Satisfied
114964,Male,Loyal Customer,72,Business travel,Eco,2,2,5,1,2,2,5,3,2,5,1,0,0,0,DisSatisfied
87318,Female,Loyal Customer,55,Business travel,Leisure,2,1,3,1,2,3,1,4,5,4,3,0,0,0,Satisfied
125453,Male,disloyal Customer,30,Business travel,Business,2,3,2,5,5,2,2,2,5,3,1,0,0,0,DisSatisfied
93468,Female,disloyal Customer,23,Business travel,Eco,2,2,1,1,1,1,1,2,5,3,2,0,0,0,Satisfied
55499,Female,Loyal Customer,28,Personal Travel,Eco,4,2,5,3,3,2,1,3,2,1,2,0,0,0,Satisfied
77072,Female,disloyal Customer,22,Business travel,Eco,1,5,2,3,2,4,4,1,1,2,2,0,0,0,DisSatisfied
31089,Male,Loyal Customer,29,Business travel,Business,2,2,4,5,3,3,5,1,3,2,2,35,38,73,Satisfied
89055,Male,Loyal Customer,42,Business travel,Business,4,3,2,1,5,2,1,2,2,4,3,0,0,0,Satisfied
31602,Female,Loyal Customer,48,Personal Travel,Eco,2,1,4,3,2,3,1,2,1,1,5,0,0,0,DisSatisfied
129676,Female,Loyal Customer,40,Business travel,Business,3,1,4,1,3,5,2,4,5,2,4,23,28,51,Satisfied
18531,Male,Loyal Customer,35,Business travel,Eco,2,1,5,2,1,2,2,5,3,2,2,0,0,0,Satisfied
122907,Female,Loyal Customer,47,Business travel,Business,2,3,3,1,1,3,5,3,5,3,4,34,49,83,DisSatisfied
17008,Female,Loyal Customer,54,Business travel,Business,5,5,4,1,5,2,5,4,3,3,5,17,98,115,Satisfied
81877,Male,Loyal Customer,8,Personal Travel,Business,3,3,1,5,2,2,5,3,2,2,3,0,0,0,Satisfied
117876,Male,Loyal Customer,45,Business travel,Business,1,2,5,2,2,2,4,5,2,5,4,11,2,13,Satisfied
82162,Male,Loyal Customer,33,Business travel,Business,2,4,4,3,1,4,4,5,5,3,2,0,0,0,DisSatisfied
102166,Female,Loyal Customer,60,Business travel,Business,1,4,5,3,5,4,1,4,3,5,5,9,2,11,Satisfied
43596,Female,Loyal Customer,40,Business travel,Business,3,4,1,1,4,2,2,1,4,1,2,0,0,0,Satisfied
11246,Female,Loyal Customer,62,Personal Travel,Eco,2,1,5,4,1,2,4,2,5,3,1,0,0,0,Satisfied
78689,Female,Loyal Customer,44,Personal Travel,Eco,5,3,5,4,1,3,3,2,4,3,1,5,0,5,DisSatisfied
116922,Male,Loyal Customer,43,Business travel,Business,4,3,4,3,3,5,5,5,2,2,4,0,0,0,Satisfied
31949,Female,Loyal Customer,42,Business travel,Business,5,1,2,1,5,1,2,1,5,4,2,0,0,0,DisSatisfied
127494,Male,Loyal Customer,21,Personal Travel,Eco,5,2,5,1,4,5,1,1,3,1,3,10,0,10,DisSatisfied
15531,Female,Loyal Customer,40,Business travel,Business,4,4,4,2,5,3,2,5,2,2,3,0,0,0,Satisfied
127847,Male,Loyal Customer,42,Business travel,Business,4,4,1,5,5,4,2,2,4,4,4,0,15,15,Satisfied
42626,Female,Loyal Customer,38,Business travel,Business,4,1,1,4,1,3,1,3,1,4,5,0,0,0,DisSatisfied
23523,Male,Loyal Customer,42,Personal Travel,Eco,2,4,2,1,1,3,4,5,5,3,3,0,0,0,Satisfied
69368,Female,Loyal Customer,33,Business travel,Business,1,5,1,3,1,1,3,1,4,2,4,0,0,0,Satisfied
17612,Male,Loyal Customer,31,Business travel,Business,1,3,4,4,3,5,4,4,3,5,5,0,0,0,Satisfied
33966,Male,Loyal Customer,35,Business travel,Eco,4,4,2,5,4,4,5,5,4,4,3,81,43,124,Satisfied
116816,Male,Loyal Customer,59,Business travel,Business,5,4,4,1,4,3,3,2,2,5,1,4,2,6,Satisfied
109437,Female,disloyal Customer,42,Business travel,Business,3,5,2,4,5,1,3,5,2,1,1,49,13.91689653,62.91689653,Satisfied
120673,Male,disloyal Customer,25,Business travel,Business,4,2,2,1,1,3,4,4,4,4,5,0,0,0,DisSatisfied
122018,Male,Loyal Customer,60,Business travel,Business,5,2,4,5,5,3,4,2,5,2,2,0,0,0,Satisfied
106613,Female,Loyal Customer,57,Business travel,Business,5,5,2,2,1,5,5,3,1,5,1,1,0,1,Satisfied
10939,Female,disloyal Customer,22,Business travel,Business,2,2,4,4,5,5,5,1,2,5,1,0,0,0,Satisfied
93570,Female,disloyal Customer,37,Business travel,Business,2,1,1,5,5,1,2,1,2,5,1,0,0,0,Satisfied
37886,Female,Loyal Customer,58,Business travel,Eco,1,5,1,2,3,3,1,1,2,3,1,0,0,0,DisSatisfied
48903,Female,disloyal Customer,22,Business travel,Eco,1,3,5,2,3,3,4,5,3,3,3,12,7,19,Satisfied
71441,Male,disloyal Customer,39,Business travel,Eco,3,3,3,5,5,3,1,1,2,2,5,1,0,1,DisSatisfied
61151,Female,Loyal Customer,41,Business travel,Business,3,3,3,3,1,2,4,3,2,1,5,1,0,1,Satisfied
24367,Male,Loyal Customer,34,Business travel,Business,3,4,1,5,5,2,3,5,4,4,2,80,73,153,Satisfied
115762,Male,Loyal Customer,38,Business travel,Business,3,5,5,1,1,3,5,3,1,3,3,34,34,68,DisSatisfied
103283,Female,Loyal Customer,48,Personal Travel,Eco,5,5,3,3,2,5,3,2,1,4,4,10,5,15,DisSatisfied
11483,Male,Loyal Customer,33,Personal Travel,Leisure,5,2,4,2,4,1,4,3,1,1,5,0,0,0,Satisfied
42865,Male,Loyal Customer,57,Business travel,Business,1,5,4,4,5,5,5,1,5,2,2,0,0,0,Satisfied
92267,Female,Loyal Customer,33,Business travel,Business,2,5,2,2,2,1,2,4,1,2,4,1,0,1,Satisfied
54933,Female,Loyal Customer,51,Business travel,Business,2,2,3,4,5,4,5,3,3,1,3,0,9,9,Satisfied
85056,Female,Loyal Customer,33,Business travel,Business,4,5,4,4,3,3,5,5,2,2,1,0,0,0,Satisfied
77562,Female,disloyal Customer,24,Business travel,Eco,5,5,3,5,4,3,4,3,3,2,5,79,62,141,DisSatisfied
43486,Male,Loyal Customer,61,Business travel,Business,3,1,2,5,5,2,1,3,2,4,1,0,3,3,Satisfied
2806,Male,Loyal Customer,42,Business travel,Business,3,2,1,2,3,4,5,3,5,3,4,33,25,58,Satisfied
128286,Female,Loyal Customer,48,Business travel,Business,4,1,5,5,3,2,4,3,4,3,2,0,0,0,Satisfied
92022,Female,Loyal Customer,55,Business travel,Business,2,4,2,2,2,5,5,4,4,4,3,0,0,0,Satisfied
44835,Male,Loyal Customer,39,Business travel,Leisure,3,2,2,5,3,2,4,4,3,1,5,11,16,27,Satisfied
51368,Female,Loyal Customer,8,Personal Travel,Leisure,2,5,2,5,2,1,3,5,1,4,4,0,0,0,Satisfied
5835,Female,Loyal Customer,27,Business travel,Business,4,5,5,4,1,3,4,1,2,1,3,0,0,0,Satisfied
3840,Male,Loyal Customer,31,Personal Travel,Eco,2,1,4,3,1,5,3,4,2,3,4,0,0,0,DisSatisfied
78344,Female,Loyal Customer,43,Business travel,Business,2,1,3,5,1,4,3,2,5,5,1,0,0,0,Satisfied
52915,Male,Loyal Customer,34,Business travel,Eco,2,4,1,5,1,3,1,3,1,4,3,44,46,90,Satisfied
30824,Female,Loyal Customer,40,Business travel,Eco,3,4,1,2,5,5,3,3,5,4,2,0,0,0,Satisfied
84303,Male,Loyal Customer,48,Business travel,Business,1,5,5,4,2,4,4,5,5,1,5,5,0,5,Satisfied
20425,Female,Loyal Customer,26,Personal Travel,Eco,5,3,1,4,1,1,1,4,4,5,5,0,0,0,Satisfied
100986,Male,Loyal Customer,58,Business travel,Business,2,4,5,3,3,1,1,2,2,2,1,0,0,0,Satisfied
98897,Male,Loyal Customer,56,Business travel,Business,2,5,5,3,2,4,1,3,5,2,3,0,0,0,Satisfied
114872,Male,Loyal Customer,43,Business travel,Business,2,4,3,3,5,3,3,1,5,2,1,92,40,132,Satisfied
73554,Male,disloyal Customer,24,Business travel,Eco,1,2,3,5,1,1,4,2,5,3,5,0,0,0,Satisfied
48671,Male,disloyal Customer,42,Business travel,Business,4,1,5,2,2,5,5,3,5,4,3,0,0,0,Satisfied
122813,Male,Loyal Customer,47,Personal Travel,Eco,3,5,3,1,4,3,5,3,4,2,3,0,0,0,DisSatisfied
73315,Male,Loyal Customer,49,Business travel,Business,1,4,4,2,1,4,1,5,2,4,3,0,0,0,Satisfied
92176,Male,Loyal Customer,59,Business travel,Business,2,1,2,4,2,1,2,1,3,2,1,0,0,0,Satisfied
81420,Male,Loyal Customer,26,Business travel,Business,1,3,1,3,1,1,5,5,2,2,1,0,0,0,Satisfied
45795,Male,Loyal Customer,57,Business travel,Eco,1,4,1,1,4,2,4,5,1,4,1,0,0,0,Satisfied
38169,Female,Loyal Customer,67,Personal Travel,Eco,1,5,1,4,3,2,1,4,4,2,2,38,24,62,DisSatisfied
36552,Female,Loyal Customer,33,Business travel,Eco,4,2,1,3,3,3,2,2,4,1,5,53,58,111,Satisfied
97240,Male,Loyal Customer,42,Business travel,Business,5,1,4,1,4,3,4,4,3,1,1,8,0,8,Satisfied
39506,Female,disloyal Customer,26,Business travel,Eco,3,1,4,2,2,4,2,1,1,4,1,0,0,0,Satisfied
109124,Male,Loyal Customer,39,Business travel,Leisure,4,2,2,4,5,4,5,5,2,1,2,0,0,0,Satisfied
22717,Male,Loyal Customer,58,Business travel,Business,4,5,5,5,1,4,2,4,2,5,4,0,0,0,Satisfied
6378,Male,Loyal Customer,55,Business travel,Business,5,3,3,1,5,2,3,1,4,4,4,11,8,19,DisSatisfied
66569,Male,Loyal Customer,45,Business travel,Business,4,2,2,1,1,1,3,2,5,3,3,0,0,0,Satisfied
72309,Female,Loyal Customer,40,Business travel,Business,1,3,1,2,5,1,1,1,4,2,1,8,0,8,Satisfied
125044,Female,Loyal Customer,29,Personal Travel,Eco,1,5,3,2,1,4,3,4,3,2,1,0,3,3,Satisfied
101329,Female,Loyal Customer,60,Business travel,Business,2,4,2,4,3,2,2,3,5,4,3,0,0,0,Satisfied
114124,Male,Loyal Customer,43,Business travel,Business,4,4,1,5,1,4,3,3,1,2,5,3,3,6,Satisfied
85416,Male,Loyal Customer,43,Business travel,Business,2,5,2,3,1,5,1,2,1,4,1,0,0,0,Satisfied
82307,Female,Loyal Customer,10,Personal Travel,Eco,3,3,1,1,4,3,5,2,1,1,3,0,0,0,DisSatisfied
18696,Male,Loyal Customer,39,Business travel,Leisure,1,2,1,1,4,2,1,1,3,2,4,0,13,13,Satisfied
37333,Male,Loyal Customer,32,Business travel,Business,3,5,4,4,1,1,1,2,4,1,1,0,0,0,Satisfied
19003,Male,Loyal Customer,44,Business travel,Eco,5,5,1,3,1,5,2,5,2,2,2,0,0,0,Satisfied
53425,Female,Loyal Customer,55,Business travel,Business,1,4,2,3,2,3,2,5,2,5,4,4,1,5,Satisfied
62495,Male,disloyal Customer,43,Business travel,Business,3,2,3,3,3,3,4,5,3,3,3,12,9,21,Satisfied
5953,Male,Loyal Customer,46,Business travel,Business,5,4,4,4,1,3,3,5,3,4,3,0,0,0,Satisfied
67524,Male,disloyal Customer,29,Business travel,Business,3,3,3,1,1,2,5,2,3,4,5,0,3,3,DisSatisfied
108990,Male,disloyal Customer,27,Business travel,Business,5,3,5,2,3,2,4,2,4,4,5,0,0,0,Satisfied
115877,Female,Loyal Customer,39,Business travel,Business,5,1,3,1,2,2,2,1,3,1,1,23,15,38,DisSatisfied
111985,Male,Loyal Customer,60,Personal Travel,Eco,1,5,5,2,4,1,5,3,1,2,3,0,0,0,DisSatisfied
103288,Male,Loyal Customer,48,Business travel,Business,2,2,5,2,4,1,2,3,2,2,2,0,0,0,Satisfied
43955,Male,Loyal Customer,25,Personal Travel,Eco,5,2,4,4,3,1,3,1,4,1,3,0,0,0,Satisfied
43860,Male,Loyal Customer,34,Business travel,Eco,5,4,3,3,1,5,1,2,5,4,1,0,0,0,Satisfied
57802,Female,Loyal Customer,23,Business travel,Business,1,4,1,4,4,5,5,2,4,2,1,11,6,17,Satisfied
20893,Male,Loyal Customer,22,Business travel,Business,2,2,4,2,1,4,5,1,5,2,4,51,51,102,Satisfied
117926,Male,Loyal Customer,35,Business travel,Business,4,4,4,1,5,4,4,2,2,3,3,29,32,61,DisSatisfied
47620,Female,Loyal Customer,47,Business travel,Business,4,1,1,2,1,3,5,4,3,2,5,6,8,14,Satisfied
12246,Male,Loyal Customer,38,Business travel,Eco,2,5,3,4,4,3,5,2,5,5,2,73,70,143,Satisfied
27987,Female,disloyal Customer,22,Business travel,Business,3,1,4,1,1,2,2,2,3,5,5,0,0,0,Satisfied
36,Female,Loyal Customer,42,Business travel,Business,1,3,5,3,1,3,3,1,1,3,5,0,0,0,Satisfied
20249,Female,disloyal Customer,33,Business travel,Eco,2,2,1,4,2,3,4,3,5,4,1,0,0,0,DisSatisfied
2656,Female,Loyal Customer,52,Business travel,Business,4,1,2,5,2,5,2,2,3,4,3,0,0,0,Satisfied
104036,Female,Loyal Customer,47,Business travel,Business,5,1,4,2,1,1,4,4,2,1,3,0,0,0,Satisfied
34565,Male,Loyal Customer,35,Business travel,Eco,4,4,5,3,3,3,4,4,2,5,5,50,16,66,Satisfied
53090,Male,Loyal Customer,39,Business travel,Leisure,5,4,3,3,3,4,3,4,2,4,1,16,0,16,Satisfied
87513,Female,Loyal Customer,26,Personal Travel,Eco,1,4,3,1,3,4,3,4,5,1,1,0,0,0,DisSatisfied
126204,Female,Loyal Customer,49,Business travel,Business,5,3,1,4,3,3,1,5,5,5,1,0,0,0,Satisfied
3477,Female,Loyal Customer,52,Business travel,Business,2,1,5,2,4,2,2,3,5,1,3,0,0,0,Satisfied
83551,Male,Loyal Customer,33,Business travel,Business,5,5,1,5,3,4,3,5,2,4,1,81,42,123,Satisfied
1224,Female,Loyal Customer,51,Personal Travel,Eco,3,4,4,2,4,3,4,1,1,5,2,0,0,0,DisSatisfied
63613,Female,disloyal Customer,23,Business travel,Business,2,3,1,4,3,4,4,2,5,3,2,0,0,0,Satisfied
125029,Female,Loyal Customer,69,Personal Travel,Leisure,1,3,2,3,1,3,4,2,2,5,2,0,0,0,DisSatisfied
79825,Female,Loyal Customer,46,Business travel,Business,2,4,1,5,3,5,2,5,2,4,1,0,0,0,Satisfied
45979,Female,Loyal Customer,32,Business travel,Business,3,2,1,1,1,4,5,3,1,4,2,47,51,98,Satisfied
105148,Female,Loyal Customer,32,Business travel,Business,1,1,4,4,1,3,1,3,1,4,4,8,3,11,DisSatisfied
127750,Female,Loyal Customer,60,Personal Travel,Eco,4,4,5,2,2,5,4,3,3,3,2,0,7,7,Satisfied
93854,Male,Loyal Customer,33,Personal Travel,Leisure,3,5,2,4,5,3,1,5,1,5,2,2,5,7,DisSatisfied
58229,Female,Loyal Customer,51,Personal Travel,Eco,1,1,1,1,5,3,5,1,4,3,4,27,28,55,DisSatisfied
21169,Male,Loyal Customer,62,Business travel,Business,5,3,4,2,1,2,1,2,3,1,3,0,0,0,Satisfied
104918,Female,Loyal Customer,58,Business travel,Business,2,5,4,5,5,3,2,5,2,1,4,0,0,0,Satisfied
94322,Male,Loyal Customer,58,Business travel,Business,1,1,4,2,5,4,2,5,3,1,2,59,60,119,Satisfied
48061,Female,Loyal Customer,44,Business travel,Business,2,5,5,2,3,1,4,3,5,5,5,0,0,0,Satisfied
127754,Female,Loyal Customer,49,Personal Travel,Eco,5,3,1,1,5,3,1,5,4,2,2,0,0,0,DisSatisfied
119715,Male,Loyal Customer,43,Business travel,Business,1,4,3,2,5,4,3,5,1,4,2,0,0,0,Satisfied
35111,Female,Loyal Customer,39,Business travel,Business,4,5,2,4,5,3,5,4,2,5,5,12,0,12,Satisfied
26545,Female,Loyal Customer,34,Personal Travel,Eco,3,4,3,3,2,1,2,3,4,2,5,0,0,0,DisSatisfied
842,Male,Loyal Customer,52,Business travel,Business,1,3,5,1,5,1,2,1,3,2,3,0,0,0,Satisfied
118465,Male,Loyal Customer,39,Business travel,Business,5,3,1,1,3,3,5,2,3,1,2,74,77,151,Satisfied
26873,Male,Loyal Customer,28,Business travel,Eco,1,5,3,1,4,4,3,1,2,5,5,0,15,15,Satisfied
4189,Female,Loyal Customer,59,Business travel,Business,2,5,3,4,2,5,3,3,2,2,2,96,73,169,Satisfied
6932,Male,Loyal Customer,54,Business travel,Business,1,3,3,4,3,2,4,1,4,2,2,0,1,1,Satisfied
51977,Male,disloyal Customer,39,Business travel,Business,4,5,2,4,1,3,5,5,1,2,4,0,0,0,Satisfied
89506,Female,Loyal Customer,51,Business travel,Business,1,5,1,4,3,4,3,1,1,5,5,5,13,18,Satisfied
9383,Male,Loyal Customer,24,Personal Travel,Eco,3,5,4,2,4,1,3,4,3,5,1,0,0,0,DisSatisfied
60713,Male,Loyal Customer,54,Business travel,Business,1,5,1,1,2,4,2,3,4,4,2,89,76,165,Satisfied
101893,Female,Loyal Customer,29,Business travel,Business,2,1,3,1,4,3,1,5,4,2,1,5,0,5,Satisfied
86089,Male,disloyal Customer,23,Business travel,Eco,1,3,1,5,1,4,5,1,5,4,1,28,18,46,DisSatisfied
94959,Female,Loyal Customer,16,Business travel,Business,4,3,4,3,1,4,5,5,2,1,4,44,40,84,DisSatisfied
75894,Male,Loyal Customer,48,Business travel,Business,5,2,2,2,1,3,2,4,1,4,2,0,0,0,Satisfied
116583,Female,Loyal Customer,39,Business travel,Business,1,4,1,3,3,3,4,5,4,1,4,43,30,73,Satisfied
20887,Male,Loyal Customer,45,Personal Travel,Leisure,1,2,1,2,3,5,2,2,2,2,3,29,20,49,DisSatisfied
116877,Male,Loyal Customer,50,Business travel,Business,3,5,2,2,5,3,4,4,3,4,2,28,4,32,Satisfied
92414,Male,Loyal Customer,39,Business travel,Business,4,5,2,2,1,1,1,4,1,1,3,8,0,8,Satisfied
87442,Female,Loyal Customer,48,Business travel,Business,5,1,3,1,4,4,2,3,4,5,1,33,27,60,Satisfied
118553,Male,disloyal Customer,37,Business travel,Business,2,1,3,3,1,1,5,3,3,3,4,0,10,10,DisSatisfied
75978,Female,disloyal Customer,38,Business travel,Eco,1,1,2,3,2,2,3,3,5,5,3,0,0,0,DisSatisfied
54765,Male,Loyal Customer,30,Business travel,Leisure,5,1,4,4,3,2,1,2,5,2,1,87,25,112,Satisfied
69282,Female,Loyal Customer,59,Personal Travel,Eco,2,1,3,3,1,3,2,5,5,4,4,0,9,9,DisSatisfied
125183,Female,Loyal Customer,41,Business travel,Business,4,1,4,4,5,4,5,2,3,1,4,0,0,0,Satisfied
69599,Female,Loyal Customer,10,Personal Travel,Eco,4,1,2,5,1,3,5,1,1,2,3,0,7,7,DisSatisfied
39250,Male,Loyal Customer,56,Business travel,Business,5,1,1,4,5,5,5,1,3,4,4,0,0,0,Satisfied
109586,Female,Loyal Customer,26,Business travel,Business,2,1,2,2,3,1,3,3,3,2,1,49,50,99,Satisfied
26273,Male,disloyal Customer,21,Business travel,Eco,4,3,2,1,3,3,5,2,4,3,3,5,0,5,DisSatisfied
16350,Male,Loyal Customer,22,Personal Travel,Eco,5,1,5,2,5,5,3,2,5,4,5,14,11,25,Satisfied
30953,Female,Loyal Customer,43,Business travel,Business,4,4,2,5,2,1,2,3,1,2,3,11,11,22,Satisfied
23517,Female,Loyal Customer,69,Business travel,Business,4,1,3,1,3,3,4,1,4,3,2,0,0,0,Satisfied
44210,Male,Loyal Customer,49,Business travel,Business,4,5,1,5,5,3,1,3,1,2,4,0,0,0,Satisfied
90096,Male,Loyal Customer,66,Business travel,Business,3,5,4,2,3,3,1,3,5,5,1,0,0,0,Satisfied
93349,Male,Loyal Customer,48,Business travel,Business,2,1,5,1,1,5,2,5,4,5,4,0,0,0,Satisfied
35397,Female,Loyal Customer,41,Business travel,Business,5,1,3,5,4,1,2,5,2,4,1,0,0,0,Satisfied
21334,Male,Loyal Customer,58,Business travel,Eco,5,5,1,4,2,4,5,3,1,4,4,82,85,167,Satisfied
5347,Female,Loyal Customer,57,Business travel,Business,2,4,4,3,4,5,5,3,1,5,3,0,0,0,Satisfied
76074,Male,disloyal Customer,34,Business travel,Eco,2,2,1,2,2,5,2,2,5,5,3,0,0,0,DisSatisfied
75919,Female,Loyal Customer,50,Personal Travel,Leisure,2,3,3,4,1,5,1,5,1,5,2,0,0,0,Satisfied
3704,Male,Loyal Customer,51,Personal Travel,Eco,2,5,1,5,5,1,2,5,3,5,5,37,99,136,Satisfied
78384,Female,Loyal Customer,45,Business travel,Business,1,1,2,5,5,2,5,4,3,5,4,0,0,0,Satisfied
95282,Female,Loyal Customer,36,Personal Travel,Eco,5,3,1,1,5,4,2,3,4,3,5,0,0,0,DisSatisfied
31242,Male,Loyal Customer,50,Business travel,Business,1,1,2,4,1,4,5,4,2,3,2,0,0,0,DisSatisfied
91339,Male,Loyal Customer,7,Personal Travel,Leisure,4,2,3,5,4,4,1,3,4,3,3,0,0,0,Satisfied
124709,Male,Loyal Customer,30,Personal Travel,Eco,4,2,5,1,3,2,4,5,2,3,5,0,0,0,Satisfied
9085,Female,Loyal Customer,52,Personal Travel,Eco,5,5,2,3,5,5,1,2,3,5,3,0,0,0,DisSatisfied
9377,Female,Loyal Customer,13,Personal Travel,Eco,4,3,1,3,3,2,3,3,3,1,3,0,11,11,DisSatisfied
81980,Female,disloyal Customer,29,Business travel,Business,2,3,1,1,4,4,5,3,5,1,2,0,0,0,Satisfied
88804,Female,Loyal Customer,37,Business travel,Leisure,1,2,1,4,3,5,2,3,3,5,5,0,5,5,DisSatisfied
31890,Female,Loyal Customer,32,Business travel,Eco,2,1,3,1,3,1,2,4,3,2,5,0,0,0,Satisfied
21157,Male,Loyal Customer,44,Business travel,Business,4,5,4,1,3,4,5,4,1,4,1,0,0,0,Satisfied
72360,Male,disloyal Customer,25,Business travel,Business,1,4,1,4,1,5,3,3,5,5,3,0,0,0,Satisfied
62992,Male,Loyal Customer,39,Business travel,Business,2,2,1,3,4,1,5,2,2,2,3,10,0,10,Satisfied
1425,Female,Loyal Customer,33,Business travel,Business,5,2,2,5,3,2,2,1,1,2,1,0,0,0,Satisfied
8696,Female,Loyal Customer,42,Business travel,Business,2,5,5,3,5,5,4,1,1,1,4,16,7,23,Satisfied
89528,Female,Loyal Customer,28,Business travel,Business,4,1,1,4,5,5,3,5,4,3,3,0,0,0,Satisfied
114661,Female,Loyal Customer,27,Business travel,Business,1,3,3,2,4,2,2,4,5,4,2,0,0,0,Satisfied
90756,Male,Loyal Customer,25,Business travel,Business,5,2,4,4,1,1,1,2,4,5,3,0,0,0,Satisfied
92569,Female,Loyal Customer,41,Business travel,Business,1,5,4,3,3,2,3,5,3,2,2,0,0,0,Satisfied
39320,Female,Loyal Customer,55,Personal Travel,Eco,5,5,4,3,1,4,5,3,3,4,1,0,0,0,DisSatisfied
116660,Female,disloyal Customer,64,Business travel,Business,1,5,3,4,4,3,1,3,2,4,1,0,0,0,Satisfied
86985,Female,Loyal Customer,40,Personal Travel,Eco,4,3,4,4,2,2,4,5,3,4,2,0,6,6,DisSatisfied
